sig_id,pert_id,cell_id,tas,ss_ngene,distil_cc_q75,dose,pert_dose_unit,pert_time,pert_time_unit,is_exemplar_sig,is_null_sig,is_ncs_sig,qc_pass,log_dose,dose_bin,core_score
MUC.CP008_MCF7_24H:F11,BRD-K28731095,MCF7,0.147647,82,0.26,0.123457,uM,24.0,h,False,False,True,True,-0.908484280578658,low,2.261635800798721
MUC.CP008_MCF7_24H:F12,BRD-K28731095,MCF7,0.137462,77,0.24,0.0411523,uM,24.0,h,False,False,True,True,-1.3856058870763952,low,1.4281063901586093
LKCP001_A549_24H:F08,BRD-K84163249,A549,0.0969599,72,0.1277,1.0,uM,24.0,h,False,False,True,True,0.0,low,1.1318943257386795
MUC.CP008_HA1E_24H:F08,BRD-K28731095,HA1E,0.0841777,63,0.11,3.33333,uM,24.0,h,False,False,True,True,0.5228783109856385,high,2.0759479557953364
MUC.CP008_HA1E_24H:F09,BRD-K28731095,HA1E,0.167717,131,0.21,1.11111,uM,24.0,h,False,False,True,True,0.04575705626597609,high,2.2140065337730146
MUC.CP008_HA1E_24H:F10,BRD-K28731095,HA1E,0.105085,60,0.18,0.37037,uM,24.0,h,False,False,True,True,-0.4313641984536864,low,1.7420946182989288
MUC.CP008_HA1E_24H:F11,BRD-K28731095,HA1E,0.0813988,81,0.08,0.123457,uM,24.0,h,False,False,True,True,-0.908484280578658,low,2.0793356170698867
MUC.CP008_HA1E_24H:F12,BRD-K28731095,HA1E,0.071787,63,0.08,0.0411523,uM,24.0,h,False,False,True,True,-1.3856058870763952,low,1.373236740825895
MUC.CP008_HA1E_24H:H20,BRD-K81332461,HA1E,0.0682082,65,0.07,1.66667,uM,24.0,h,False,False,True,True,0.22184961820445162,high,1.5094451937428879
MUC.CP008_HA1E_24H:H21,BRD-K81332461,HA1E,0.113415,74,0.17,0.555556,uM,24.0,h,False,False,True,True,-0.2552721576678595,low,2.4548916448838427
MUC.CP008_HA1E_24H:H22,BRD-K81332461,HA1E,0.0676814,64,0.07,0.185185,uM,24.0,h,False,False,True,True,-0.7323941941176676,low,1.8593670124323
LKCP002_MCF7_24H:N21,BRD-K28731095,MCF7,0.141976,144,0.1369,0.05,uM,24.0,h,False,False,True,True,-1.3010299956639813,low,2.051309364817472
LKCP002_U2OS_24H:N19,BRD-K28731095,U2OS,0.164348,147,0.1797,5.0,uM,24.0,h,False,False,True,True,0.6989700043360189,high,1.529807674420243
LKCP002_U2OS_24H:N20,BRD-K28731095,U2OS,0.189517,163,0.2155,0.5,uM,24.0,h,False,False,True,True,-0.3010299956639812,low,1.2852978954959586
LKCP002_U2OS_24H:N21,BRD-K28731095,U2OS,0.153207,120,0.1913,0.05,uM,24.0,h,False,False,True,True,-1.3010299956639813,low,1.557476597267831
MOAR002_PC3_24H:B22,BRD-A84327315,PC3,0.350285,250,0.48,10.0,uM,24.0,h,True,False,True,True,1.0,high,3.7246899713883597
MOAR002_PC3_24H:B23,BRD-A84327315,PC3,0.329559,226,0.47,3.33333,uM,24.0,h,False,False,True,True,0.5228783109856385,high,3.196899205483824
MOAR002_PC3_24H:B24,BRD-A84327315,PC3,0.348074,289,0.41,1.11111,uM,24.0,h,False,False,True,True,0.04575705626597609,low,3.0141829078230744
MUC.CP008_HA1E_24H:F07,BRD-K28731095,HA1E,0.179496,137,0.23,10.0,uM,24.0,h,True,False,True,True,1.0,high,2.586630288955973
REP.B001_PC3_24H:I16,BRD-K28731095,PC3,0.296478,294,0.2924,0.0854701,uM,24.0,h,False,False,True,True,-1.068185787916106,low,3.9283189326444288
REP.B001_PC3_24H:I17,BRD-K28731095,PC3,0.176856,175,0.1748,0.02849,uM,24.0,h,False,False,True,True,-1.5453075507605232,low,3.341387035527965
REP.B001_PC3_24H:I18,BRD-K28731095,PC3,0.172192,163,0.1779,0.00949668,uM,24.0,h,False,False,True,True,-2.0224281957305514,low,3.2921889061800056
LKCP002_A549_24H:N19,BRD-K28731095,A549,0.0867759,76,0.0969,5.0,uM,24.0,h,False,False,True,True,0.6989700043360189,high,1.5095671437012501
LKCP002_A549_24H:N20,BRD-K28731095,A549,0.112583,113,0.1097,0.5,uM,24.0,h,False,False,True,True,-0.3010299956639812,low,1.1160416950458623
LKCP002_A549_24H:N21,BRD-K28731095,A549,0.0687606,85,0.0544,0.05,uM,24.0,h,False,False,True,True,-1.3010299956639813,low,1.7360955369126359
LKCP002_MCF7_24H:N19,BRD-K28731095,MCF7,0.15868,127,0.1939,5.0,uM,24.0,h,False,False,True,True,0.6989700043360189,high,2.6360300464896915
LKCP002_MCF7_24H:N20,BRD-K28731095,MCF7,0.197159,139,0.2735,0.5,uM,24.0,h,False,False,True,True,-0.3010299956639812,low,2.0392250405274597
CRCGN004_PC3_24H:BRD-A66229260-001-01-6:10,BRD-A66229260,PC3,0.181451,115,0.28,10.0,uM,24.0,h,True,False,True,True,1.0,high,3.375042794847264
LKCP001_A549_24H:E19,BRD-K28731095,A549,0.186088,142,0.2385,5.0,uM,24.0,h,False,False,True,True,0.6989700043360189,high,2.0134163272962846
LKCP001_A549_24H:E20,BRD-K28731095,A549,0.0766896,83,0.0693,0.5,uM,24.0,h,False,False,True,True,-0.3010299956639812,low,0.7121543120840088
LKCP001_A549_24H:E21,BRD-K28731095,A549,0.0802654,44,0.1432,0.05,uM,24.0,h,False,False,True,True,-1.3010299956639813,low,0.7902114734123808
LKCP001_A549_24H:F07,BRD-K84163249,A549,0.19494,135,0.2753,10.0,uM,24.0,h,True,False,True,True,1.0,high,2.4468851054373513
ASG002_A549_24H:A24,BRD-K56429665,A549,0.130607,201,0.083,0.1,uM,24.0,h,False,False,True,True,-1.0,low,1.3215038194212103
ASG002_A549_24H:A23,BRD-K56429665,A549,0.119695,121,0.1158,1.0,uM,24.0,h,False,False,True,True,0.0,low,1.147315380108707
ASG002_A549_24H:O08,BRD-K27316855,A549,0.0747566,56,0.0976,1.0,uM,24.0,h,False,False,True,True,0.0,low,1.6884223154157243
CPD002_PC3_24H:BRD-K96390176-001-01-1:10,BRD-K96390176,PC3,0.300868,227,0.39,10.0,uM,24.0,h,True,False,True,True,1.0,high,3.574878401364349
CRCGN001_HA1E_24H:BRD-A31158127-001-01-2:10,BRD-A31158127,HA1E,0.639945,646,0.62,10.0,uM,24.0,h,False,False,False,False,1.0,high,1.1644929764806398
CRCGN001_HA1E_24H:BRD-A66229260-001-01-6:10,BRD-A66229260,HA1E,0.17485,299,0.1,10.0,uM,24.0,h,False,False,False,False,1.0,high,0.6070387450840902
CRCGN004_HA1E_24H:BRD-A31158127-001-01-2:10,BRD-A31158127,HA1E,0.19271,227,0.16,10.0,uM,24.0,h,False,False,False,True,1.0,high,1.1643103375026147
CRCGN004_HA1E_24H:BRD-A31158127-001-01-2:10UM,BRD-A31158127,HA1E,0.193134,228,0.16,10.0,uM,24.0,h,False,False,False,True,1.0,high,1.1452733044219727
CRCGN004_HA1E_24H:BRD-A66229260-001-01-6:10,BRD-A66229260,HA1E,0.114044,106,0.12,10.0,uM,24.0,h,False,False,False,True,1.0,high,1.6963842987114737
CRCGN004_HA1E_24H:BRD-A66229260-001-01-6:10UM,BRD-A66229260,HA1E,0.125322,128,0.12,10.0,uM,24.0,h,False,False,False,True,1.0,high,1.644299541926336
CRCGN004_PC3_24H:BRD-A31158127-001-01-2:10,BRD-A31158127,PC3,0.176451,145,0.21,10.0,uM,24.0,h,False,False,True,True,1.0,high,1.5979026814374895
CPC011_A549_24H:BRD-K27316855-001-09-1:10,BRD-K27316855,A549,0.30153,228,0.39,10.0,uM,24.0,h,False,False,True,True,1.0,high,1.2568775606433646
CPC011_A549_24H:BRD-K56429665-001-06-2:10,BRD-K56429665,A549,0.22292,270,0.18,10.0,uM,24.0,h,False,False,True,False,1.0,high,1.3461669432219094
CPC011_PC3_24H:BRD-K27316855-001-09-1:10,BRD-K27316855,PC3,0.307374,220,0.42,10.0,uM,24.0,h,False,False,True,True,1.0,high,4.094197061636187
CPC011_PC3_24H:BRD-K56429665-001-06-2:10,BRD-K56429665,PC3,0.287006,212,0.38,10.0,uM,24.0,h,False,False,True,True,1.0,high,3.3726968741839185
CPC014_A549_24H:BRD-A84327315-001-01-1:10,BRD-A84327315,A549,0.166062,93,0.29,10.0,uM,24.0,h,False,False,True,False,1.0,high,0.6946429352756032
CPC014_MCF7_24H:BRD-A84327315-001-01-1:10,BRD-A84327315,MCF7,0.220429,297,0.16,10.0,uM,24.0,h,True,False,True,False,1.0,high,1.5190401676907728
CPC014_PC3_24H:BRD-A84327315-001-01-1:10,BRD-A84327315,PC3,0.257406,240,0.27,10.0,uM,24.0,h,False,False,True,False,1.0,high,2.488312686234868
CPD002_MCF7_24H:BRD-K96390176-001-01-1:10,BRD-K96390176,MCF7,0.227213,153,0.33,10.0,uM,24.0,h,True,False,True,True,1.0,high,2.1695022888745865
CPC005_A549_24H:BRD-K56429665-001-03-9:10,BRD-K56429665,A549,0.230763,168,0.31,10.0,uM,24.0,h,False,False,True,True,1.0,high,2.093683293942144
CPC005_HA1E_24H:BRD-K56429665-001-03-9:10,BRD-K56429665,HA1E,0.136379,107,0.17,10.0,uM,24.0,h,False,False,True,True,1.0,high,2.490675123676178
CPC005_MCF7_24H:BRD-K56429665-001-03-9:10,BRD-K56429665,MCF7,0.341385,278,0.41,10.0,uM,24.0,h,False,False,True,True,1.0,high,3.1555747281870694
CPC005_PC3_24H:BRD-K56429665-001-03-9:10,BRD-K56429665,PC3,0.44831,364,0.54,10.0,uM,24.0,h,True,False,True,True,1.0,high,4.134365753054958
CPC006_A549_24H:BRD-K27316855-001-02-6:1,BRD-K27316855,A549,0.155867,132,0.18,1.0,uM,24.0,h,False,False,True,False,0.0,low,1.173898615444011
CPC006_HA1E_24H:I03,BRD-K27316855,HA1E,0.393145,287,0.5267,1.0,uM,24.0,h,True,False,True,False,0.0,high,0.7134723483610144
CPC006_MCF7_24H:I03,BRD-K27316855,MCF7,0.165384,125,0.214,1.0,uM,24.0,h,False,False,True,True,0.0,low,2.2796276278887837
CPC006_PC3_24H:I03,BRD-K27316855,PC3,0.26906,188,0.3766,1.0,uM,24.0,h,False,False,True,True,0.0,low,3.590537873259294
ASG003_MCF7_24H:G24,BRD-K27316855,MCF7,0.0882319,62,0.1228,0.1,uM,24.0,h,False,False,True,True,-1.0,low,1.2124891780203928
ASG003_U2OS_24H:G19,BRD-K56429665,U2OS,0.107839,82,0.1387,10.0001,uM,24.0,h,False,False,True,True,1.0000043429231045,high,2.6474953054541897
ASG003_U2OS_24H:G20,BRD-K56429665,U2OS,0.0863933,77,0.0948,1.00001,uM,24.0,h,False,False,True,True,4.342923104481638e-06,high,1.4144954074226874
ASG003_U2OS_24H:G21,BRD-K56429665,U2OS,0.117513,82,0.1647,0.100001,uM,24.0,h,False,False,True,True,-0.9999956570768955,low,1.674535823572671
ASG003_U2OS_24H:G22,BRD-K27316855,U2OS,0.137164,125,0.1472,10.0,uM,24.0,h,False,False,True,True,1.0,high,1.948173876143409
ASG003_U2OS_24H:G23,BRD-K27316855,U2OS,0.0971053,87,0.106,1.0,uM,24.0,h,False,False,True,True,0.0,low,1.3758728251714147
REP.A009_A549_24H:D03,BRD-K28456624,A549,0.0952636,61,0.1455,1.11111,uM,24.0,h,False,False,True,True,0.04575705626597609,high,1.555253527974618
REP.A009_A549_24H:D04,BRD-K28456624,A549,0.0884264,88,0.0869,0.37037,uM,24.0,h,False,False,True,True,-0.4313641984536864,low,0.9689840365890047
ASG003_A549_24H:G22,BRD-K27316855,A549,0.220147,128,0.3703,10.0,uM,24.0,h,True,False,True,True,1.0,high,1.626776522423722
ASG003_A549_24H:G23,BRD-K27316855,A549,0.155816,86,0.2761,1.0,uM,24.0,h,False,False,True,True,0.0,low,1.062109151800266
ASG003_A549_24H:G24,BRD-K27316855,A549,0.153833,103,0.2247,0.1,uM,24.0,h,False,False,True,True,-1.0,low,0.3174587953355112
ASG003_MCF7_24H:G19,BRD-K56429665,MCF7,0.227993,122,0.4167,10.0001,uM,24.0,h,True,False,True,True,1.0000043429231045,high,2.3921122002787687
ASG003_MCF7_24H:G20,BRD-K56429665,MCF7,0.156176,68,0.3508,1.00001,uM,24.0,h,False,False,True,True,4.342923104481638e-06,high,1.9819883664994813
ASG003_MCF7_24H:G21,BRD-K56429665,MCF7,0.156127,69,0.3455,0.100001,uM,24.0,h,False,False,True,True,-0.9999956570768955,low,2.5361059673424826
ASG003_MCF7_24H:G22,BRD-K27316855,MCF7,0.207028,115,0.3645,10.0,uM,24.0,h,False,False,True,True,1.0,high,2.4799192153931786
ASG003_MCF7_24H:G23,BRD-K27316855,MCF7,0.164231,87,0.3032,1.0,uM,24.0,h,False,False,True,True,0.0,low,1.7910550491020933
ASG002_PC3_24H:A23,BRD-K56429665,PC3,0.283825,253,0.3114,1.0,uM,24.0,h,False,False,True,True,0.0,low,3.4021131881314077
ASG002_PC3_24H:A24,BRD-K56429665,PC3,0.326479,261,0.3994,0.1,uM,24.0,h,False,False,True,True,-1.0,low,3.225076720126248
ASG002_PC3_24H:O07,BRD-K27316855,PC3,0.353466,248,0.4927,10.0,uM,24.0,h,True,False,True,True,1.0,high,3.850138600202742
ASG002_PC3_24H:O08,BRD-K27316855,PC3,0.317973,229,0.4318,1.0,uM,24.0,h,False,False,True,True,0.0,low,3.817230702596504
ASG002_PC3_24H:O09,BRD-K27316855,PC3,0.273056,184,0.3963,0.1,uM,24.0,h,False,False,True,True,-1.0,low,3.210132839160402
ASG003_A549_24H:G19,BRD-K56429665,A549,0.240857,134,0.4234,10.0001,uM,24.0,h,False,False,True,True,1.0000043429231045,high,2.3963071661779978
ASG003_A549_24H:G20,BRD-K56429665,A549,0.120089,82,0.172,1.00001,uM,24.0,h,False,False,True,True,4.342923104481638e-06,high,1.154874431983169
ASG003_A549_24H:G21,BRD-K56429665,A549,0.100779,43,0.231,0.100001,uM,24.0,h,False,False,True,True,-0.9999956570768955,low,0.6176258641505299
ASG002_A549_24H:O09,BRD-K27316855,A549,0.114514,342,0.0375,0.1,uM,24.0,h,False,False,True,True,-1.0,low,1.3576095293638857
ASG002_MCF7_24H:A22,BRD-K56429665,MCF7,0.197153,166,0.229,10.0,uM,24.0,h,False,False,True,True,1.0,high,2.655482573119151
ASG002_MCF7_24H:A23,BRD-K56429665,MCF7,0.126376,89,0.1755,1.0,uM,24.0,h,False,False,True,True,0.0,low,2.2943692634581954
ASG002_MCF7_24H:A24,BRD-K56429665,MCF7,0.167235,122,0.2242,0.1,uM,24.0,h,False,False,True,True,-1.0,low,2.191506189037768
ASG002_MCF7_24H:O07,BRD-K27316855,MCF7,0.214392,139,0.3234,10.0,uM,24.0,h,True,False,True,True,1.0,high,3.0298687029619282
ASG002_MCF7_24H:O08,BRD-K27316855,MCF7,0.153519,84,0.2744,1.0,uM,24.0,h,False,False,True,True,0.0,low,2.41452949210983
ASG002_MCF7_24H:O09,BRD-K27316855,MCF7,0.186914,101,0.3383,0.1,uM,24.0,h,False,False,True,True,-1.0,low,1.2840577884566713
ASG002_PC3_24H:A22,BRD-K56429665,PC3,0.349588,247,0.4839,10.0,uM,24.0,h,False,False,True,True,1.0,high,3.609468606855314
