term,ES,pval,set_size,leading_edge_frac,fdr_bh
REACTOME_DOPAMINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.45130690879689783,0.007481296758104738,21,0.09523809523809523,0.06386472842284532
REACTOME_PURINERGIC_SIGNALING_IN_LEISHMANIASIS_INFECTION,0.4402347074888256,0.007481296758104738,25,0.24,0.06386472842284532
REACTOME_SMAD2_SMAD3_SMAD4_HETEROTRIMER_REGULATES_TRANSCRIPTION,0.42590352132859227,0.007481296758104738,36,0.3333333333333333,0.06386472842284532
REACTOME_SIGNALING_BY_NOTCH2,0.4093792552212663,0.007481296758104738,26,0.34615384615384615,0.06386472842284532
REACTOME_SIGNAL_AMPLIFICATION,0.40756211537401155,0.007481296758104738,28,0.10714285714285714,0.06386472842284532
REACTOME_INSULIN_RECEPTOR_RECYCLING,0.3758320718432822,0.007481296758104738,25,0.24,0.06386472842284532
REACTOME_CYTOPROTECTION_BY_HMOX1,0.3626743545731842,0.007481296758104738,48,0.125,0.06386472842284532
REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,0.3531075193111679,0.007481296758104738,50,0.24,0.06386472842284532
REACTOME_GPER1_SIGNALING,0.34824851353648906,0.007481296758104738,39,0.15384615384615385,0.06386472842284532
REACTOME_COLLAGEN_DEGRADATION,0.30875494944897713,0.007481296758104738,56,0.25,0.06386472842284532
REACTOME_DISEASES_OF_GLYCOSYLATION,0.3058416249205744,0.007481296758104738,109,0.25688073394495414,0.06386472842284532
REACTOME_IRON_UPTAKE_AND_TRANSPORT,0.2906384984880054,0.007481296758104738,49,0.22448979591836735,0.06386472842284532
REACTOME_INTERLEUKIN_17_SIGNALING,0.2829748961599719,0.007481296758104738,65,0.2153846153846154,0.06386472842284532
REACTOME_GABA_RECEPTOR_ACTIVATION,0.282147792062059,0.007481296758104738,52,0.09615384615384616,0.06386472842284532
REACTOME_KEAP1_NFE2L2_PATHWAY,0.24558291623446193,0.007481296758104738,108,0.23148148148148148,0.06386472842284532
REACTOME_PROTEIN_PROTEIN_INTERACTIONS_AT_SYNAPSES,0.2420276107600804,0.007481296758104738,71,0.056338028169014086,0.06386472842284532
REACTOME_NEDDYLATION,0.15997435949309513,0.007481296758104738,171,0.07017543859649122,0.06386472842284532
REACTOME_MUSCLE_CONTRACTION,0.15908084191858154,0.007481296758104738,177,0.1977401129943503,0.06386472842284532
REACTOME_SYNTHESIS_OF_LEUKOTRIENES_LT_AND_EOXINS_EX,0.6421627890616792,0.00997506234413965,15,0.6,0.07701334898048996
REACTOME_SYNTHESIS_OF_BILE_ACIDS_AND_BILE_SALTS_VIA_7ALPHA_HYDROXYCHOLESTEROL,0.5952088881273477,0.00997506234413965,21,0.47619047619047616,0.07701334898048996
REACTOME_THE_NLRP3_INFLAMMASOME,0.5509108092342684,0.00997506234413965,15,0.26666666666666666,0.07701334898048996
REACTOME_NOREPINEPHRINE_NEUROTRANSMITTER_RELEASE_CYCLE,0.4860761581199577,0.00997506234413965,17,0.11764705882352941,0.07701334898048996
REACTOME_RECYCLING_OF_BILE_ACIDS_AND_SALTS,0.47525265230761377,0.00997506234413965,16,0.3125,0.07701334898048996
REACTOME_SIGNALING_BY_ALK,0.4026695258078168,0.00997506234413965,26,0.2692307692307692,0.07701334898048996
REACTOME_DEFECTIVE_INTRINSIC_PATHWAY_FOR_APOPTOSIS,0.39983031484767356,0.00997506234413965,24,0.25,0.07701334898048996
REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES,0.3919426690425509,0.00997506234413965,55,0.36363636363636365,0.07701334898048996
REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS,0.3508308474181947,0.00997506234413965,47,0.2553191489361702,0.07701334898048996
REACTOME_SIGNALING_BY_TGF_BETA_RECEPTOR_COMPLEX,0.3343572639824633,0.00997506234413965,93,0.2903225806451613,0.07701334898048996
REACTOME_O_LINKED_GLYCOSYLATION,0.2719001242685073,0.00997506234413965,71,0.23943661971830985,0.07701334898048996
REACTOME_SPHINGOLIPID_METABOLISM,0.26614504111364473,0.00997506234413965,73,0.273972602739726,0.07701334898048996
REACTOME_BACTERIAL_INFECTION_PATHWAYS,0.23849776205581547,0.00997506234413965,63,0.20634920634920634,0.07701334898048996
REACTOME_ANCHORING_FIBRIL_FORMATION,0.5448531079596441,0.012468827930174564,15,0.3333333333333333,0.0823413165200207
REACTOME_GLYCOGEN_METABOLISM,0.5039869355579686,0.012468827930174564,23,0.34782608695652173,0.0823413165200207
REACTOME_STRIATED_MUSCLE_CONTRACTION,0.4803800150147299,0.012468827930174564,35,0.45714285714285713,0.0823413165200207
REACTOME_PHOSPHORYLATED_BMAL1_CLOCK_ARNTL_CLOCK_ACTIVATES_EXPRESSION_OF_CORE_CLOCK_GENES,0.44260878283573857,0.012468827930174564,19,0.10526315789473684,0.0823413165200207
REACTOME_CYTOSOLIC_SULFONATION_OF_SMALL_MOLECULES,0.4307861792740092,0.012468827930174564,16,0.1875,0.0823413165200207
REACTOME_MET_ACTIVATES_PTK2_SIGNALING,0.4285374783974684,0.012468827930174564,28,0.39285714285714285,0.0823413165200207
REACTOME_FATTY_ACYL_COA_BIOSYNTHESIS,0.4161332391534321,0.012468827930174564,31,0.2903225806451613,0.0823413165200207
REACTOME_GASTRIN_CREB_SIGNALLING_PATHWAY_VIA_PKC_AND_MAPK,0.40066861368601714,0.012468827930174564,18,0.2222222222222222,0.0823413165200207
REACTOME_TGFBR3_EXPRESSION,0.387833411122083,0.012468827930174564,21,0.19047619047619047,0.0823413165200207
REACTOME_MET_PROMOTES_CELL_MOTILITY,0.3472525609926909,0.012468827930174564,38,0.2894736842105263,0.0823413165200207
REACTOME_FCGR3A_MEDIATED_IL10_SYNTHESIS,0.33702079072772034,0.012468827930174564,34,0.2647058823529412,0.0823413165200207
REACTOME_LATE_SARS_COV_2_INFECTION_EVENTS,0.3268393098201677,0.012468827930174564,55,0.2727272727272727,0.0823413165200207
REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,0.3137756652532498,0.012468827930174564,75,0.18666666666666668,0.0823413165200207
REACTOME_PLASMA_LIPOPROTEIN_ASSEMBLY_REMODELING_AND_CLEARANCE,0.29369717888781277,0.012468827930174564,67,0.31343283582089554,0.0823413165200207
REACTOME_GLUCOSE_METABOLISM,0.2693394375077093,0.012468827930174564,75,0.25333333333333335,0.0823413165200207
REACTOME_NRAGE_SIGNALS_DEATH_THROUGH_JNK,0.2538116578219353,0.012468827930174564,47,0.19148936170212766,0.0823413165200207
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,0.24476647145167546,0.012468827930174564,117,0.23076923076923078,0.0823413165200207
REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2,0.23986819293436315,0.012468827930174564,100,0.23,0.0823413165200207
REACTOME_OXIDATIVE_STRESS_INDUCED_SENESCENCE,0.2303726697441521,0.012468827930174564,61,0.13114754098360656,0.0823413165200207
REACTOME_CIRCADIAN_CLOCK,0.21365535752970582,0.012468827930174564,104,0.11538461538461539,0.0823413165200207
REACTOME_TCR_SIGNALING,0.20275298431695207,0.012468827930174564,98,0.05102040816326531,0.0823413165200207
REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,0.15819382775251994,0.012468827930174564,190,0.09473684210526316,0.0823413165200207
REACTOME_NEURONAL_SYSTEM,0.1348999172387595,0.012468827930174564,340,0.061764705882352944,0.0823413165200207
REACTOME_GLUCONEOGENESIS,0.48228332801600404,0.014962593516209476,22,0.36363636363636365,0.09081342885560666
REACTOME_UPTAKE_AND_ACTIONS_OF_BACTERIAL_TOXINS,0.38314308160529725,0.014962593516209476,25,0.16,0.09081342885560666
REACTOME_SIGNALLING_TO_RAS,0.3823859272222146,0.014962593516209476,18,0.16666666666666666,0.09081342885560666
REACTOME_CREB1_PHOSPHORYLATION_THROUGH_NMDA_RECEPTOR_MEDIATED_ACTIVATION_OF_RAS_SIGNALING,0.35318715110836363,0.014962593516209476,23,0.21739130434782608,0.09081342885560666
REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,0.32067716302413773,0.014962593516209476,27,0.14814814814814814,0.09081342885560666
REACTOME_G_PROTEIN_MEDIATED_EVENTS,0.3030804182317696,0.014962593516209476,49,0.12244897959183673,0.09081342885560666
REACTOME_NOD1_2_SIGNALING_PATHWAY,0.2935739670716829,0.014962593516209476,32,0.25,0.09081342885560666
REACTOME_HEME_SIGNALING,0.26868952204667595,0.014962593516209476,42,0.11904761904761904,0.09081342885560666
REACTOME_SLC_TRANSPORTER_DISORDERS,0.24839599115728325,0.014962593516209476,85,0.24705882352941178,0.09081342885560666
REACTOME_DOWNSTREAM_TCR_SIGNALING,0.24339727303457892,0.014962593516209476,78,0.08974358974358974,0.09081342885560666
REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,0.23708484405296984,0.014962593516209476,132,0.25,0.09081342885560666
REACTOME_CELLULAR_RESPONSE_TO_HYPOXIA,0.2235454691717852,0.014962593516209476,60,0.08333333333333333,0.09081342885560666
REACTOME_SARS_COV_1_INFECTION,0.17937188122427528,0.014962593516209476,128,0.046875,0.09081342885560666
REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,0.13307826596439645,0.014962593516209476,233,0.23605150214592274,0.09081342885560666
REACTOME_FOXO_MEDIATED_TRANSCRIPTION_OF_OXIDATIVE_STRESS_METABOLIC_AND_NEURONAL_GENES,0.47656151617939224,0.017456359102244388,24,0.4583333333333333,0.09854396267396026
REACTOME_CHOLESTEROL_BIOSYNTHESIS,0.4548974962927652,0.017456359102244388,24,0.2916666666666667,0.09854396267396026
REACTOME_ACTIVATED_TAK1_MEDIATES_P38_MAPK_ACTIVATION,0.4207739443944474,0.017456359102244388,20,0.35,0.09854396267396026
REACTOME_ARACHIDONATE_METABOLISM,0.4108727190008087,0.017456359102244388,48,0.4375,0.09854396267396026
REACTOME_AMINO_ACID_TRANSPORT_ACROSS_THE_PLASMA_MEMBRANE,0.38128291693818817,0.017456359102244388,24,0.20833333333333334,0.09854396267396026
REACTOME_INTERLEUKIN_37_SIGNALING,0.3751614947757492,0.017456359102244388,18,0.16666666666666666,0.09854396267396026
REACTOME_ROLE_OF_PHOSPHOLIPIDS_IN_PHAGOCYTOSIS,0.3631071289277051,0.017456359102244388,21,0.23809523809523808,0.09854396267396026
REACTOME_RHO_GTPASES_ACTIVATE_NADPH_OXIDASES,0.34723104285334855,0.017456359102244388,21,0.23809523809523808,0.09854396267396026
REACTOME_NEUROTRANSMITTER_RELEASE_CYCLE,0.29408162920324354,0.017456359102244388,47,0.2127659574468085,0.09854396267396026
REACTOME_NON_INTEGRIN_MEMBRANE_ECM_INTERACTIONS,0.21282960023824857,0.017456359102244388,77,0.2077922077922078,0.09854396267396026
